extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
today,111606782,+++ Erstbezug nach Modernisierung - große 3 Zimmerwohnung +++,Trützschlerstr. ,"12487 Berlin, Johannisthal (Treptow)",,2,"114,41 m²",,3,,,1.100 €,1.385 €,Modernisiert
today,111605298,TOP sanierte Wohnung in Hakenfelde,Aspenweg ,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,1,"68,64 m²",,"2,5",,,"624,62 €","744,62 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
today,111604857,Wohnung mit Terrassentraum - Herz in Pankow,Berliner Straße ,"13187 Berlin, Pankow (Pankow)",Erdgeschosswohnung,0 von 4,"67,85 m²",,2,1,1,"882,05 €","1.072,05 €",Gepflegt
today,111604558,Schloßstr./Zimmermannstr. + ERSTBEZUG + top ausgest. 2-Zi DACH-TERRASSEN + EBK + Parkett,Schloßstr. ,"12163 Berlin, Steglitz (Steglitz)",,,,,,,,,,
today,111603257,"Schöne, geräumige fünf Zimmer Wohnung in Berlin, Pankow - möbliert - Familienwohnung zur Untermiete",,13187 Berlin-Pankow,Etagenwohnung,1 von 4,165 m²,,5,,2,2.300 €,2.722 €,
today,111601525,Helle Wohnung mit großem Wintergarten,Parksiedlung Spruch ,"12349 Berlin, Buckow (Neukölln)",Etagenwohnung,2 von 3,"45,16 m²","45,16 m²","1,5",1,1,"406,44 €","625,37 €",Gepflegt
today,111585516,"Schöne ein Zimmer Wohnung in Berlin, Tiergarten",,10553 Berlin,Sonstige,,22 m²,,1,,,350 €,500 €,
today,111584751,"Schöne 3-Zimmer Wohnung in Berlin, Tegel (Reinickendorf)",,13509 Berlin,Etagenwohnung,2 von 2,"88,21 m²",,3,,1,"710,70 €","1.047,70 €",
today,111584484,"Sehr schöne, helle, ruhige, unmöblierte 2-Zi Wohnung Berlin Charlottenbug (Westend)",Reichsstrasse ,"14052 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 5,57 m²,,2,,1,680 €,770 €,Vollständig renoviert
today,111583928,Am schönsten ist es hier - bei uns zu Hause - Wohngebiet  Weiße Taube ,Plauener Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Erdgeschosswohnung,0 von 6,"82,73 m²",,3,1,1,"819,03 €","1.034,03 €",Gepflegt
today,111582842,MÖBLIERTE WOHNUNG IN CHARLOTTENBURG NAHE DEUTSCHE OPER ZU VERMIETEN,,10585 Berlin,Etagenwohnung,3 von 4,86 m²,,2,,1,1.090 €,1.270 €,Modernisiert
today,111582704,umfassend modernisierte Wohnung am Wasser,,13595 Berlin,Erdgeschosswohnung,0 von 1,106 m²,,3,,1,1.180 €,1.470 €,Erstbezug nach Sanierung
today,111582572," Klassische 5 -Zimmer Altbaumietwohnung im grünen Kladow im OG, Havelnähe",,14089 Berlin,Etagenwohnung,2 von 2,"149,29 m²",,5,,2,1.048 €,1.528 €,Modernisiert
today,111581780,"Schöne 5-Zimmer Dachgeschoswohnung in Berlin, Spandau",Goltzstraße ,"13587 Berlin, Spandau (Spandau)",Dachgeschoss,4 von 4,127 m²,,5,,2,875 €,1.195 €,
today,111581713,"Ruhige 2,5 Zimmerwohnung in der Gartenstadt Frohnau",Forstweg ,"13465 Berlin, Frohnau (Reinickendorf)",Etagenwohnung,1 von 2,72 m²,,"2,5",1,1,684 €,949 €,Modernisiert
today,111581009,"Wohnung für Singles und junge Paare (gut ausgestattet, perfekte Lage)",Andreasstraße ,"10243 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,6 von 18,46 m²,,2,1,1,"688,80 €","818,80 €",Vollständig renoviert
today,111580442,"Schöne vier Zimmer Wohnung in Berlin, Kreuzberg",AxelSpringerStr ,"10969 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,1 von 1,100 m²,,4,,1,1.045 €,1.345 €,
today,111570778,Hochwertig und modern möblierte Wohnung auf zwei Etagen in exklusiver Lage,Flottwellstrasse ,"10785 Berlin, Tiergarten (Tiergarten)",Sonstige,,57 m²,,2,,1,1.500 €,1.650 €,
today,111567618,4-ZI.-DG-ERSTBEZUG IM DENKMAL,Schnellerstraße ,"12439 Berlin, Niederschöneweide (Treptow)",,,,,,,,,,
today,111566745,"Moderne, helle 3 Zimmer Neubauwohnung mit 18 qm sonnigen Balkon ",Alte Jakobstraße ,"10179 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 6,87 m²,,3,,2,1.395 €,1.673 €,Erstbezug
today,111564418,"Wunderschöne, geräumige drei Zimmer Wohnung in Berlin, Steglitz",,12169 Berlin,Etagenwohnung,2 von 4,91 m²,,3,,1,1.190 €,1.431 €,Modernisiert
today,111563524,"Schöne vier Zimmer Wohnung in Berlin, Alt-Treptow zur Zwischenmiete",Elsenstraße ,"12435 Berlin, Treptow (Treptow)",Penthouse,5 von 5,105 m²,,4,,2,925 €,1.225 €,
today,111558375,"Schöne ein Zimmer Wohnung in Berlin, Köpenick",Wendenschloßstraße ,"12559 Berlin, Köpenick (Köpenick)",Etagenwohnung,5 von 8,"43,62 m²",,"1,5",,1,"414,39 €","539,39 €",
today,111545072,"-AH Immobilien- große 165 m² Traumwohnung, in sehr ruhiger Lage, Terrasse und zwei Wintergärten!",,14169 Berlin-Zehlendorf,Etagenwohnung,,165 m²,,3,2,2,1.800 €,2.490 €,Vollständig renoviert
today,111545068,"-AH Immobilien- große 165 m² Traumwohnung, in sehr ruhiger Lage, Terrasse und zwei Wintergärten!",,14169 Berlin-Zehlendorf,,,,,,,,,,
today,111544846,Stilvoll möbliert und lichtdurchflutet am Mauerpark in Berlin-Prenzlauer Berg,,10437 Berlin,Etagenwohnung,4 von 4,154 m²,,5,,2,1.950 €,2.180 € (zzgl. Heizkosten),Modernisiert
today,111543422,*TOP* sanierte Wohnung in zentraler Ruhiglage,AltMariendorf c,"12107 Berlin, Mariendorf (Tempelhof)",Erdgeschosswohnung,0 von 2,"65,5 m²",,"2,5",2,1,730 €,920 €,Erstbezug nach Sanierung
today,111540326,"Schöne, geräumige zwei Zimmer Wohnung in der Königsheide",Südostallee ,"12487 Berlin, Johannisthal (Treptow)",Sonstige,1 von 2,"78,56 m²",,2,,1,"903,44 €","1.162,69 €",
today,111540116,möbliertes Apartment Nähe Kudamm,,10627 Berlin,Etagenwohnung,4 von 4,"43,5 m²","43,5 m²",1,1,1,800 €,908 €,Erstbezug nach Sanierung
today,111538504,Ruhige 3-Zimmer Altbauwohnung,Ringbahnstr. ,"12051 Berlin, Neukölln (Neukölln)",,,,,,,,,,
today,111536985,"5,5 Zimmer - 251 m² - 3 Terrsassen - Penthaus-Neubau - Erstbezug - Kunstpalais Potsdamer Str. 98",Potsdamer Str. ,"10785 Berlin, Tiergarten (Tiergarten)",Penthouse,5 von 5,"251,83 m²","251,83 m²","5,5",2,2,3.778 €,4.987 €,Erstbezug
today,111536730,Gemütliche 3- Zimmerwohnung in bevorzugter Lage,Walterstr. ,"12051 Berlin, Neukölln (Neukölln)",Etagenwohnung,3 von 4,"63,1 m²",,3,2,1,757 €,990 €,Vollständig renoviert
today,111536284,Mit eigenem Privatgarten in der City! Ruhige 2-Zimmer-WE mit Gartenstück - Rostocker Straße!,Rostocker Straße ,"10553 Berlin, Tiergarten (Tiergarten)",Erdgeschosswohnung,0 von 4,"85,65 m²",,2,1,1,749 €,936 €,Gepflegt
today,111536042,Erstbezug - Helle Maisonette-Wohnung Am Tierpark in Lichtenberg,Am Tierpark ,"10319 Lichtenberg, Friedrichsfelde (Lichtenberg)",Maisonette,5 von 5,96 m²,96 m²,2,1,1,1.008 €,1.296 €,Erstbezug
today,111535822,*sonnige 2-Zimmer-Wohnung*Balkon*Prenzlauer Berg*,Greifenhagener Straße ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,1 von 6,"56,89 m²",,2,,,"847,66 €","1.042,66 €",
today,111535789,1-Zi-Apartment nahe Schlachtensee ,Breisgauer Str. ,"14129 Berlin, Nikolassee (Zehlendorf)",,,,,,,,,,
today,111533570,"WG-geeignet, Erstbezug nach Komplettsanierung! Tolle Lage in Friedrichshain - Scharnweberstraße!",Scharnweberstraße ,"10247 Berlin, Friedrichshain (Friedrichshain)",Erdgeschosswohnung,,"62,99 m²",,2,1,1,799 €,893 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111533038,"Großzügige 4-Zimmer-Etagenwohnung in kinderfreundlicher Neubauwohnanlage, großes Gartengrundstück",Osdorfer Straße ,"12207 Berlin, Lichterfelde (Steglitz)",Hochparterre,,"131,62 m²",,4,3,2,"1.158,26 €","1.551,26 €",Gepflegt
today,111532783,Singlewohnung - Laminat - Küchenboden gefliest - Duschbad - Erdgeschoss,Mathildenstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Erdgeschosswohnung,0 von 4,40 m²,,1,1,1,400 €,510 €,Gepflegt
today,111531095,Altbauwohnung in Neuköllner Kiez,,12055 Berlin,Etagenwohnung,2 von 4,"103,63 m²",,3,,,1.140 €,1.397 €,Gepflegt
today,111529740,Erstbezug Dachgeschosswohnung mit Terrasse und Balkon,,12161 Berlin,Dachgeschoss,4 von 4,"74,11 m²","74,11 m²",3,2,1,1.150 €,1.295 € (zzgl. Heizkosten),Erstbezug
today,111521593,Helle 3 Zimmer-Wohnung in Baumschulenweg- Citynähe!,Mörikestraße ,"12437 Berlin, Baumschulenweg (Treptow)",Dachgeschoss,,"79,75 m²",,3,,,849 €,1.083 €,Gepflegt
today,111515653,Barrierearme Wohnung mit schöner Terrasse sucht Sie!,Rolandstraße ,"13156 Berlin, Niederschönhausen (Pankow)",Erdgeschosswohnung,0 von 4,"67,49 m²",,"2,5",,,"755,89 €","947,07 €",
today,111512256,!!! KEINE MASSENBESICHTIGUNG - Traumhafte 3-Zimmer-Wohnung in Berlin-Wedding,Müllerstraße ,"13349 Berlin, Wedding (Wedding)",Etagenwohnung,1,95 m²,,3,2,1,1.140 €,1.356 €,Saniert
today,111511790,"Neue, helle Wohnung!",BrunoBürgelWeg ,"12439 Berlin, Niederschöneweide (Treptow)",,,,,,,,,,
today,111511638,"Schöne 2-Zimmer Wohnung mit Garten in Stadtvilla,in Berlin, Rudow",,12355 Berlin,Erdgeschosswohnung,0 von 0,"56,56 m²",,2,,1,518 €,738 €,Gepflegt
today,111511554,Sie müssen nur noch Ihre Möbel mitbringen!,Stollberger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,3,"82,24 m²",,4,,,"564,40 €","786,32 €",Gepflegt
today,111508880,Schöne Aussicht von oben!,Poelchaustr. ,"12681 Berlin, Marzahn (Marzahn)",Etagenwohnung,10,"69,14 m²",,3,,,"563,70 €","736,49 €",Erstbezug nach Sanierung
today,111508528,++WOHNEN ZWISCHEN OSTKREUZ UND TREPTOWER PARK++,Markgrafendamm ,"10245 Berlin, Friedrichshain (Friedrichshain)",,4 von 4,51 m²,,2,1,1,537 €,741 €,Gepflegt
today,111508471,3 - Raum Wohnung in Baumschulenweg !,,12437 Berlin,Etagenwohnung,,"87,7 m²",,3,3,1,"949,79 €","1.169,04 €",Modernisiert
today,111507811,"Adlershof - wunderschöne, lichtdurchflutete 2 Zimmerwohnung - Balkon - ca. 69 m² - 659 € warm",Selchowstr. a,"12489 Berlin-Treptow, Adlershof (Treptow)",Etagenwohnung,1 von 5,69 m²,"68,69 m²",2,,,529 €,659 €,Modernisiert
today,111507457,"Remise mit Wohnküche, 2 Schlafzimmern und Bad mit Dusche & Badewanne sucht neuen Mieter!",GustavAdolfStr. ,"13086 Berlin, Weißensee (Weißensee)",,80,"95,53 m²",,2,,,965 €,"1.243,05 €",Modernisiert
today,111507383,Wohngemeinschaft sucht noch Mitbewohner ab Pflegegrad 4,Adolfstraße ,"13347 Berlin, Wedding (Wedding)",Erdgeschosswohnung,0,"39,72 m²",,1,,,"258,18 €","427,28 €",
today,111506421,"Ruhige, sonnige 2-Zimmer Wohnung mit Badewanne, Dusche, Balkon, Laminat, neue Fenster",Wendehalsweg ,"12351 Berlin, Buckow (Neukölln)",Etagenwohnung,1 von 2,"55,19 m²",,2,,1,"716,37 €","913,37 €",Modernisiert
today,111506096,Frisch renoviert!,Steigerwaldstr. ,"13589 Berlin, Spandau (Spandau)",Etagenwohnung,3,"76,1 m²",,3,,,"528,90 €","799,77 €",Saniert
today,111505890,... und den Blick nach Süden!,Kollwitzstraße ,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Dachgeschoss,5 von 5,119 m²,,3,,,1.498 €,1.693 € (zzgl. Heizkosten),
today,111505164,FRISCH SANIERTE 2-ZI WOHNUNG IM 1.OG MIT AUFZUG & BALKON IN BESTLAGE VON BERLIN-WILMERSDORF !,,10707 Berlin,Etagenwohnung,1 von 4,"72,34 m²",,2,,1,905 €,1.120 €,Erstbezug nach Sanierung
today,111505153,Sehr sonnige Wohnung auf zwei Etagen mit zwei sonnigen Terrassen.,Lupinenweg d,"12357 Berlin, Rudow (Neukölln)",Etagenwohnung,,"119,35 m²",,4,,,"1.217,01 €","1.516,01 €",
today,111503638,Moderne Wohnung in Lichtenberg - Erstbezug!,Rosenfelder Straße ,"10317 Berlin, Lichtenberg (Lichtenberg)",Etagenwohnung,4 von 5,"54,91 m²","54,91 m²",2,1,1,770 €,900 €,Erstbezug
today,111503310,"Schöne, helle, geräumige Wohnung, Laminat, Badewanne, Dusche, Garten, Stellplatz",Wendehalsweg ,"12351 Berlin, Buckow (Neukölln)",Maisonette,0 von 2,"79,06 m²",,2,,2,"941,60 €","1.253,60 €",Modernisiert
today,111503147,AKTION! 2 Nettokaltmieten geschenkt! Pärchen- oder Singlewohnung in Friedrichshain,Ebertystraße ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 4,"65,61 m²",65 m²,2,1,1,918 €,1.034 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111502553,Mitte TOP-Wohnung im Dachgeschoß in ruhiger Lage,Invalidenstrasse ,"10115 Berlin, Mitte (Mitte)",Dachgeschoss,5 von 5,75 m²,,2,1,1,1.140 €,1.305 €,Neuwertig
today,111502484,Kolonie Ecke Zechliner Straße !,Zechliner Str. ,"13359 Berlin, Wedding (Wedding)",Etagenwohnung,,"72,95 m²",,2,2,1,"999,41 €","1.181,78 €",Modernisiert
today,111502115,ERSTBEZUG Hochwertige 2-Zimmer in Berlin-Adlershof,KonradZuseStr. ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,1 von 3,"66,3 m²","66,3 m²",2,1,1,730 €,909 €,Erstbezug
today,111501880,"Wohnen in Berlin- Friedrichshain- 3-Raum- Wohnung mit Balkon für 782,00 € warm",Pintschstraße ,"10249 Berlin, Friedrichshain (Friedrichshain)",,,,,,,,,,
today,111499987,"3,5 Zimmer mit Wasserblick auf der Insel Stralau",Alt Stralau ,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 3,"140,57 m²",,"3,5",2,2,"1.757,13 €","2.094,49 €",Gepflegt
today,111498679,"Schöne zwei Zimmer Wohnung in Berlin, Kreuzberg",Hallesche Straße  A,"10963 Berlin, Kreuzberg (Kreuzberg)",,1,"46,06 m²","46,06 m²",2,1,1,940 €,1.090 €,Erstbezug
today,111498584,Herrschaftlich residieren im schönsten Haus am Platz.... DIREKT AM LIETZENSEE!,Witzlebenplatz ,"14057 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 5,180 m²,,5,3,2,2.480 €,2.870 €,Vollständig renoviert
today,111484625,Top-Dachgeschoss nahe  Schloss !,Schützenstr. ,"12165 Berlin, Steglitz (Steglitz)",Etagenwohnung,4 von 5,"94,44 m²",,3,,,"1.057,50 €","1.394,50 €",
today,111481401,"Schöne, geräumige drei Zimmer Wohnung in Berlin, Mitte - nahe der Mall of Berlin & Potsdamer Platz",Mohrenstr. ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 8,114 m²,,3,,2,1.653 €,1.953 €,Vollständig renoviert
today,111478865,"Schöne drei Zimmer Wohnung in Berlin, Mitte",Michaelkirchstraße ,"10179 Berlin, Mitte (Mitte)",Erdgeschosswohnung,0 von 6,"87,5 m²",,3,,1,"1.618,75 €","1.851,75 €",Erstbezug
today,111477667,*NEU* Neusanierte 3 Zimmer in Wedding an der U6,Müllerstraße ,"13349 Berlin, Wedding (Wedding)",Etagenwohnung,1 von 5,95 m²,,3,2,1,1.140 €,1.356 €,Erstbezug nach Sanierung
today,111476679,2 Zimmer an der Spree ? Jaa !!,Gotzkowskystr. ,"10555 Berlin, Tiergarten (Tiergarten)",,,"69,74 m²",,2,2,1,"871,75 €","999,95 € (zzgl. Heizkosten)",Modernisiert
today,111474606,"2 Zimmer, Altbau, Köpenick !",Freiheit ,"12555 Berlin, Köpenick (Köpenick)",,,"65,43 m²",,2,1,1,"749,83 €","969,83 €",Modernisiert
today,111474597,"AUFM DACH - Möbiliertes 1,5-Zimmer Apartment",Tabbertstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Dachgeschoss,5 von 5,"63,32 m²",,"1,5",1,1,"918,14 €","1.108,10 €",Erstbezug
today,111474039,Schöne helle Wohnung nahe Lietzensee für Paar oder kleine Familie,Suarezstraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Sonstige,3 von 5,"129,41 m²",,"3,5",,1,1.190 €,1.450 €,
today,111473796,Wohnen an der Spree! Geräumige 2 Zimmer mit Balkon!,Rudower Straße ,"12439 Berlin, Niederschöneweide (Treptow)",Etagenwohnung,4 von 5,"65,72 m²","65,72 m²",2,1,1,562 €,677 €,Gepflegt
today,111473777,Exklusive Dachterrassen-Maisonettewohnung in bester Lage von Dahlem! Zur Miete!,,14195 Berlin,Maisonette,2,160 m²,,3,,2,2.000 €,2.350 € (zzgl. Heizkosten),
today,111473775,Großzügige 1-Zimmerwohnung - Laminat - EBK - Terrasse,Prenzlauer Promenade ,"13189 Berlin, Pankow (Pankow)",Erdgeschosswohnung,0 von 5,"64,7 m²",,1,1,1,"544,13 €","699,41 €",Gepflegt
today,111473430,WBS mit Ergänzung für ältere Menschen erforderlich,Scheelestr. ,"12209 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,1,"52,31 m²",,2,,,"378,64 €","513,67 €",
today,111473390,Willkommen in Ihrer neuen Wohnung !,Lichterfelder Ring ,"12279 Berlin, Marienfelde (Tempelhof)",Etagenwohnung,5,"84,45 m²",,"2,5",,,"701,19 €","924,64 €",Modernisiert
today,111472930,Das ist Ihre Chance auf eine absolute Traumwohnung: www.lovis.buwog.com,Corinthstraße ,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,,"141,04 m²",,"4,5",2,2,"1.974,49 €","2.422,36 €",Erstbezug
today,111472403,Wo gibt´s denn sowas?. In bester Citylage von Charlottenburg mit eigenem Garten,,10623 Berlin,Erdgeschosswohnung,0 von 4,168 m²,100 m²,5,3,1,1.950 €,2.150 € (zzgl. Heizkosten),Vollständig renoviert
today,111472150,Elegantes Komfort-Apartment nahe Kurfürstendamm (befristet für max. 12 Monate),AlbrechtAchillesStraße a,"10709 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,3 von 6,86 m²,,3,,,1.645 €,1.900 €,Neuwertig
today,111471715,Geräumige und helle Wohnung mit Balkon in der Nähe Ku'damm,Uhlandstraße ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,2 von 5,"94,9 m²","94,9 m²",3,2,1,949 €,1.170 €,
today,111471615,Möblierte Altbauwohnung zur Zwischenmiete,,10243 Berlin,,,64 m²,,2,,,"1.061,50 €","1.061,50 € (zzgl. Nebenkosten & Heizkosten)",
today,111470958,schöne Dachwohnung mit separater Küche im Neubau,Tannhäuserstr. ,"10318 Berlin, Karlshorst (Lichtenberg)",Dachgeschoss,5 von 5,"87,94 m²",,3,,,"1.099,19 €","1.301,44 €",Gepflegt
today,111470794,ANFRAGEN ÜBER DAS KONTAKTFELD!!! gut geschnittene 2-Zimmer-Wohnung mit Blick über die Stadt,Altenhofer Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,15 von 18,"62,3 m²",,2,2,1,464 €,644 €,
today,111470632,//2-Zimmerwohnung//Hochparterre//mit Balkon//ab sofort//,Gutschmidtstr. ,"12359 Berlin, Britz (Neukölln)",Erdgeschosswohnung,0,"53,61 m²",,2,,,"467,75 €","672,65 €",Modernisiert
today,111470599,ANFRAGEN ÜBER DAS KONTAKTFELD!!! gut geschnittene 3-Zimmer-Neubauwohnung,Altenhofer Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,3 von 18,"78,69 m²",,3,2,1,588 €,793 €,
today,111470517,ANFRAGEN ÜBER DAS KONTAKTFELD!!! ++ guter Schnitt ++ Balkon ++ toller Blick über die Stadt ++,Altenhofer Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,11 von 18,"64,15 m²",,3,2,1,399 €,553 €,
today,111469853,"Schöne 3-Zimmerwohnung im DG, zentral und sehr ruhig gelegen",Martinstraße ,"12167 Berlin, Steglitz (Steglitz)",Etagenwohnung,4 von 4,70 m²,,3,,1,792 €,"964,40 €",Modernisiert
today,111467297,Fully refurbished 2-room flat in Treptow-Köpenick,Deulstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,,"56,73 m²",,2,,,637 €,799 €,Erstbezug nach Sanierung
today,111464445,SEHR GERÄUMIG * IDEAL FÜR FAMILIE * TERRASSE * BALKON * GÄSTE-WC * SCHNELL ZUGREIFEN ,Bölschestraße ,"12587 Berlin, Friedrichshagen (Köpenick)",Etagenwohnung,2 von 3,135 m²,,4,,,1.285 €,1.624 €,Vollständig renoviert
today,111457809,"950 €, 43 m², 2 Zimmer, +++zur Zwischenmiete+++",,10115 Berlin,Etagenwohnung,,43 m²,,2,,,950 €,1.000 €,Neuwertig
today,111457135,Schöne 2 1/2 Zimmer Wohnung im grünen Berlin Mahlsdorf 5 min zum Bahnhof,,12623 Berlin,Sonstige,1 von 2,63 m²,,"2,5",,1,750 €,910 €,Erstbezug
today,111456026,"Schöne zwei Zimmer Wohnung in Berlin, Spandau",Zeppelinstrasse ,"13583 Berlin-Spandau, Spandau (Spandau)",Etagenwohnung,1 von 3,59 m²,,2,,1,700 €,860 €,Gepflegt
today,111453671,"Erstbezug, 2 Zimmer, 57qm, top geschnitten, Balkon",Baumschulenweg ,"12437 Berlin, Baumschulenweg (Treptow)",Etagenwohnung,2 von 4,57 m²,,2,,1,698 €,818 €,Erstbezug
today,111453160,!!! TOP - sanierte helle Wohnung mit 2 Balkonen !!!,Steglitzer Damm /a,"12169 Berlin, Steglitz (Steglitz)",,3 von 4,"74,78 m²","74,78 m²",3,2,1,"747,80 €",964 €,Saniert
today,111452916,helle gemütliche 3-Raum-Wohnung mit Dachterrasse sucht EUCH,Huttenstrasse ,"10555 Berlin, Tiergarten (Tiergarten)",Dachgeschoss,5 von 5,"95,5 m²","95,5 m²",3,2,1,1.275 €,1.520 €,Neuwertig
today,111452693,Endlich gefunden? Zugreifen!,Schönburger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,1,"70,23 m²",,3,,,"540,26 €","731,99 €",Modernisiert
today,111449962,FÜ PERSONEN AB 55 JAHREN !,Charlottenstr. ,"10969 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,5,"43,61 m²",,1,,,"438,28 €","598,34 €",Modernisiert
today,111449955,Hier entsteht Ihr neues Zuhause,Schkeuditzer Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,1,"62,53 m²",,3,,,"491,88 €","622,53 €",Modernisiert
today,111449953,Kleines Familiennest - wird modernisiert,Stollberger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,4,"54,24 m²",,3,,,"429,35 €","614,45 €",
today,111448788,Befristete Vermietung für 3 Monate - Dachgeschoss mit 2 Zimmern und Terrasse (VH DG mitte),Libauer Straße ,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,"39,02 m²","39,02 m²",2,1,1,650 €,790 €,Neuwertig
today,111448531,Sonnige 3-Zi-Wohnung in Berlin-Mitte mit EBK und Balkon - Nr. 18!,Chausseestr.  A ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 7,"78,6 m²",,3,2,2,1.415 €,1.638 €,Erstbezug
today,111447190,Modernisiertes Schmuckstück,Quedlinburger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,1,"56,48 m²",,2,,,"451,61 €","611,73 €",
today,111446642,SCHÖNHAUSER ALLEE - WIRD NEU SANIERT - 5 ZIMMERWOHNUNG,,10439 Berlin,Etagenwohnung,1 von 4,177 m²,,5,4,1,1.995 €,2.339 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111445824,Wohnung zum Verlieben - Herrliches Fabrikwohnen in Köpenick,Am Filmlager ,"12555 Berlin, Köpenick (Köpenick)",Dachgeschoss,3 von 3,"121,93 m²",,3,2,1,"1.463,16 €","1.863,16 €",Gepflegt
today,111445806,"Helle, sanierte und gut geschnittene 3 Zimmerwohnung (3er WG-geeignet) nahe Frankfurter Tor!!",Liebigstr. ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,5 von 5,"70,72 m²",,3,,1,"777,92 €","968,92 €",Saniert
today,111445422,KEINE MASSENBESICHTIGUNG - Helle und sehr großzügige 3-Zimmer-Wohnung in Berlin Reinickendorf,Mittelbruchzeile ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,4 von 4,"80,08 m²",,3,2,1,1.001 €,1.198 €,Saniert
today,111443731,"Schöne, geräumige drei Zimmer Wohnung in Berlin, Frohnau (Reinickendorf)",,13465 Berlin,Erdgeschosswohnung,1 von 3,"137,45 m²",,3,,2,1.310 €,1.700 €,Vollständig renoviert
today,111443679,++ sonnendurchflutetes Dachgeschoss in ruhiger Lage ++,Fehrbelliner straße ,"13585 Berlin, Spandau (Spandau)",Dachgeschoss,,94 m²,94 m²,3,,,758 €,974 €,Gepflegt
today,111443621,Modernisiertes Pärchennest,Schönburger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,1,"56,48 m²",,2,,,"447,65 €","621,99 €",
today,111442166,"Erstbezug, hochwertiges Townhouse, mit eigener Garage, Garten, Terrasse und 2 Balkone",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Maisonette,,"166,55 m²",,5,4,2,"2.705,94 €","3.205,42 €",Erstbezug
today,111442072,"Erstbezug, hochwertiges Townhouse, mit eigener Garage, Garten, Terrasse und 2 Balkone",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Maisonette,,"130,12 m²",,3,2,2,"2.082,51 €","2.473,03 €",Erstbezug
today,111441915,"+++Vertriebsstart Feuerlandhöfe, auf zu neuen Dimensionen, schon 90% vergeben+++",Schwartzkopffstraße  L,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 7,"94,92 m²",,4,3,2,"1.585,16 €","1.829,96 €",Erstbezug
today,111441863,"+++Vertriebsstart Feuerlandhöfe, mehr als 95 % vermietet+++",Schwartzkopffstraße  K,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 7,"96,58 m²",,3,2,1,"1.593,52 €","1.842,50 €",Erstbezug
today,111440091,Silvester im modernisierten Heim,Weißenfelser Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,1,"70,31 m²",,3,,,"496,11 €","706,50 €",
